eta_step,refresh_interval,eta_times_L,max_score_span_exposure,max_block_KL,final_true_reward,minimum_true_reward,ever_below_initial,first_below_round,harmful_update_count,first_harmful_round
4.25,15,63.75,138.25061400182796,41.39672817106045,0.2018094119534515,0.2018094119534515,1,6.0,20,3.0
4.25,16,68.0,131.99714895707962,43.89762184666535,0.20206888315726415,0.20206888315726415,1,6.0,20,3.0
4.5,1,4.5,2.778973563229483,0.16355999737610882,0.6542873150850497,0.5711823061817947,0,,2,19.0
4.5,2,9.0,5.557947126458966,0.5649383893431182,0.6542873150850492,0.5711823061817947,0,,11,4.0
4.5,3,13.5,8.33692068968845,1.0768544314758164,0.6450411379789627,0.5711823061817947,0,,12,3.0
4.5,4,18.0,14.600606302969034,4.396155050942005,0.46480000672407873,0.4575800481532182,1,8.0,14,3.0
4.5,5,22.5,26.339796996008854,11.025653652251421,0.4556263012508617,0.2806287422870486,1,8.0,12,3.0
4.5,6,27.0,40.2879122417015,15.855100469262982,0.5915539418004918,0.23052812149522256,1,6.0,10,3.0
4.5,7,31.5,56.186100283255875,19.827214308672634,0.28927110012190194,0.21331958770964032,1,6.0,10,3.0
4.5,8,36.0,73.92189536902671,23.377487055032624,0.2143702017097738,0.20637937543409024,1,6.0,12,3.0
4.5,9,40.5,93.49255820717731,26.659974475350957,0.20490562853152494,0.203439342505654,1,6.0,14,3.0
4.5,10,45.0,114.9894998703645,29.759195091876283,0.2024544295944784,0.20217595931524313,1,6.0,16,3.0
4.5,11,49.5,138.58936568777673,32.7298198625373,0.20167586101085577,0.2016319148480242,1,6.0,18,3.0
4.5,12,54.0,164.54455411985603,35.613477526780386,0.2013997955545997,0.2013997955545997,1,6.0,20,3.0
4.5,13,58.5,163.4512403191927,38.364593443207454,0.20142474485589973,0.20142474485589973,1,6.0,20,3.0
4.5,14,63.0,160.58699039527448,41.10735001676838,0.20146903805519648,0.20146903805519648,1,6.0,20,3.0
4.5,15,67.5,155.92435221210908,43.83436239165235,0.20154597278166217,0.20154597278166217,1,6.0,20,3.0
4.5,16,72.0,149.34047494989312,46.53202848321792,0.20168504789389413,0.20168504789389413,1,6.0,20,3.0
4.75,1,4.75,2.9333609834088983,0.18088895810156203,0.6542873150850497,0.5711823061817947,0,,1,23.0
4.75,2,9.5,5.866721966817797,0.6184651163441375,0.6542873150846155,0.5711823061817947,0,,11,4.0
4.75,3,14.25,8.800082950226697,1.165274133527948,0.626250751679062,0.5711823061817947,0,,12,3.0
4.75,4,19.0,17.000715906966335,5.9222805166300585,0.4029309345402531,0.4029309345402531,1,7.0,14,3.0
4.75,5,23.75,30.00703528059765,12.514103993542198,0.31938529630162577,0.26008311630912634,1,5.0,13,3.0
4.75,6,28.5,45.378713366751164,17.240971285812623,0.6380847838541507,0.22291100419939622,1,5.0,9,3.0
4.75,7,33.25,62.867357510724,21.2472949252648,0.2505159320770035,0.20988766585662866,1,5.0,10,3.0
4.75,8,38.0,82.3900735139865,24.863380737707665,0.20958358747898248,0.2047648675290321,1,5.0,12,3.0
4.75,9,42.75,103.99110413839007,28.22866292750717,0.2035408683101672,0.20267653869286303,1,5.0,14,3.0
4.75,10,47.5,127.8263753120058,31.42253457095578,0.2019788958032544,0.2018187004261467,1,5.0,16,3.0
4.75,11,52.25,154.15210055932423,34.50011228783483,0.20149174177801354,0.2014672514710894,1,5.0,18,3.0
4.75,12,57.0,183.3098617150674,37.50409067345734,0.20132695399513612,0.20132695399513612,1,5.0,20,3.0
4.75,13,61.75,182.51909742876288,40.41862828209753,0.20133904187615798,0.20133904187615798,1,5.0,20,3.0
4.75,14,66.5,179.83710268633124,43.328970884096975,0.20136103416342588,0.20136103416342588,1,5.0,20,3.0
4.75,15,71.25,175.16323698776756,46.230124996525106,0.2013999981483175,0.2013999981483175,1,5.0,20,3.0
4.75,16,76.0,168.28542009501965,49.112757674679926,0.20147196129301595,0.20147196129301595,1,5.0,20,3.0
5.0,1,5.0,3.0877484035883143,0.19892534647471116,0.6542873150850497,0.5711823061817947,0,,2,16.0
5.0,2,10.0,6.1754968071766285,0.6731759379869905,0.6542873149989069,0.5711823061817947,0,,11,4.0
5.0,3,15.0,9.263245210764943,1.2534217168022117,0.5995962682244675,0.5711823061817947,0,,12,3.0
5.0,4,20.0,19.520873522575535,7.494774393306361,0.4105470103130472,0.3556893841621794,1,7.0,13,3.0
5.0,5,25.0,33.83663239787506,13.869957796779477,0.2902671986082132,0.2457636957681371,1,5.0,13,3.0
5.0,6,30.0,50.679452302841476,18.56107274966721,0.6502115522598141,0.21738219132109188,1,5.0,9,3.0
5.0,7,35.0,69.82348731913417,22.61562663128599,0.2310177320982197,0.20744735364379757,1,5.0,10,3.0
5.0,8,40.0,91.22535310706806,26.30549443319044,0.20659176127766044,0.2036571463236862,1,5.0,12,3.0
5.0,9,45.0,114.98949987036451,29.75919509187628,0.20269070075232604,0.2021759593152431,1,5.0,14,3.0
5.0,10,50.0,141.3516869037433,33.0538487506501,0.20168853877776854,0.20159523032175453,1,5.0,16,3.0
5.0,11,55.0,170.6628829937132,36.24593638122091,0.20138410110770474,0.20137048917132644,1,5.0,18,3.0
5.0,12,60.0,203.3656339883524,39.378263450989394,0.20128786619134642,0.20128786619134642,1,5.0,20,3.0
5.0,13,65.0,203.04208034150568,42.45311160912176,0.20129323129943766,0.20129323129943766,1,5.0,20,3.0
5.0,14,70.0,200.6778236901712,45.52639383435579,0.20130344548760454,0.20130344548760454,1,5.0,20,3.0
5.0,15,75.0,196.07332494397616,48.59486343472363,0.20132215162605202,0.20132215162605202,1,5.0,20,3.0
5.0,16,80.0,188.90441117444868,51.65243528771202,0.201357885608833,0.201357885608833,1,5.0,20,3.0
5.25,1,5.25,3.2421358237677302,0.21764518945937517,0.6542873150850497,0.5711823061817947,0,,4,14.0
5.25,2,10.5,6.4842716475354605,0.7289175048125629,0.6542873103137866,0.5711823061817947,0,,11,4.0
5.25,3,15.75,9.72640747130319,1.7864319576913825,0.5719257182020718,0.5711823061817947,0,,12,3.0
5.25,4,21.0,22.163085155961905,9.000184677528587,0.6532537565188595,0.3186941209446299,1,7.0,14,3.0
5.25,5,26.25,37.82291630687244,15.131997559666894,0.29914558984962314,0.23540975199911995,1,5.0,12,3.0
5.25,6,31.5,56.186100283255875,19.827214308672634,0.5654183257964692,0.21331958770964035,1,5.0,9,3.0
5.25,7,36.75,77.05489444122519,23.94030620090963,0.2199139957394587,0.20570149918344355,1,5.0,11,3.0
5.25,8,42.0,100.43712563271066,27.71033756784607,0.20469892883698376,0.20289603353369176,1,5.0,12,3.0
5.25,9,47.25,126.51243461888342,31.257757649941652,0.20215785736750408,0.2018473789114952,1,5.0,14,3.0
5.25,10,52.5,155.6127966333978,34.65972625781684,0.2015108811065742,0.20145615170138587,1,5.0,16,3.0
5.25,11,57.75,188.1985901401432,37.97392002155105,0.20132218568758042,0.2013147319683362,1,5.0,18,3.0
5.25,12,63.0,224.82178655338436,41.241791397937206,0.20126771743304778,0.20126771743304778,1,5.0,20,3.0
5.25,13,68.25,225.1378761501519,44.47469929939278,0.20126984142555082,0.20126984142555082,1,5.0,20,3.0
5.25,14,73.5,223.2177974334445,47.707535174577565,0.20127423054866705,0.20127423054866705,1,5.0,20,3.0
5.25,15,78.75,218.73402739020386,50.93824013830391,0.20128268837236918,0.20128268837236918,1,5.0,20,3.0
5.25,16,84.0,211.22831288819685,54.16303479898462,0.20129962579225374,0.20129962579225374,1,5.0,20,3.0
5.5,1,5.5,3.3965232439471458,0.23702473891911124,0.6542873150850497,0.5711823061817947,0,,1,12.0
5.5,2,11.0,6.7930464878942916,0.7855397588943407,0.6542871812790781,0.5711823061817947,0,,11,4.0
5.5,3,16.5,11.253016827036326,2.4943856181806074,0.5455628379359421,0.5383683139749369,1,6.0,12,3.0
5.5,4,22.0,24.919843688007436,10.38240982904158,0.5847893633383378,0.2913570446491552,1,7.0,13,3.0
5.5,5,27.5,41.96120884656054,16.32532819647356,0.3635583988141679,0.22770596276392227,1,5.0,11,3.0
5.5,6,33.0,61.896044612718775,21.04780802959991,0.4080576345634097,0.210308762598869,1,5.0,9,3.0
5.5,7,38.5,84.56416954905924,25.22773437630331,0.2132039463631656,0.20444777292124733,1,5.0,11,3.0
5.5,8,44.0,110.03814764057047,29.08325401349982,0.20349138466272698,0.20237271957038216,1,5.0,13,3.0
5.5,9,49.5,138.58936568777673,32.7298198625373,0.20182151786230088,0.20163191484802423,1,5.0,14,3.0
5.5,10,55.0,170.66288299371323,36.2459363812209,0.20140254036139713,0.2013704891713264,1,5.0,16,3.0
5.5,11,60.5,206.84140192202864,39.68945836857925,0.20128746180627013,0.20128348704631885,1,5.0,18,3.0
5.5,12,66.0,247.78940509383315,43.098885494728876,0.20125782872098485,0.20125782872098485,1,5.0,20,3.0
5.5,13,71.5,248.91618907163283,46.488380293545475,0.20125854734270093,0.20125854734270093,1,5.0,20,3.0
5.5,14,77.0,247.54462146160657,49.87854868408622,0.20126027859170253,0.20126027859170253,1,5.0,20,3.0
5.5,15,82.5,243.18852455478893,53.2680879611998,0.20126387241936394,0.20126387241936394,1,5.0,21,3.0
5.5,16,88.0,235.23803797236133,56.65474254127351,0.20127151853382114,0.20127151853382114,1,5.0,21,3.0
5.75,1,5.75,3.5509106641265613,0.25704049237189597,0.6542873150850496,0.5711823061817947,0,,4,12.0
5.75,2,11.5,7.101821328253123,0.8428959959191196,0.6542849678595638,0.5711823061817947,0,,11,4.0
5.75,3,17.25,12.88835400275097,3.3704127876758667,0.5264815435400559,0.4993959736676492,1,6.0,12,3.0
5.75,4,23.0,27.786801105767875,11.63997482829872,0.653507000565555,0.2714639387235943,1,4.0,11,3.0
5.75,5,28.75,46.24771799617794,17.46517544207732,0.5726539685622997,0.22186473537563128,1,4.0,11,3.0
5.75,6,34.5,67.80799161651859,22.22944768915184,0.30236910727991007,0.20806286281007008,1,4.0,9,3.0
5.75,7,40.25,92.35600541139463,26.483019302940058,0.20902104606175542,0.2035456918133653,1,4.0,11,3.0
5.75,8,46.0,120.04440164761071,30.428830347396868,0.2027150846470187,0.20201276922004602,1,4.0,13,3.0
5.75,9,51.75,151.25414372056852,34.1802746997019,0.2016079277207412,0.2014911255950826,1,4.0,15,3.0
5.75,10,57.5,186.55995069614914,37.81741713679778,0.20133715696143434,0.20131859454181766,1,4.0,17,3.0
5.75,11,63.25,226.6765043114408,41.3967473555765,0.20126863339196127,0.20126658946410936,1,4.0,19,3.0
5.75,12,69.0,272.37611649399275,44.95240625902642,0.20125324244630372,0.20125324244630372,1,4.0,21,3.0
5.75,13,74.75,274.47194397063777,48.49761404034428,0.20125343116991415,0.20125343116991415,1,4.0,21,3.0
5.75,14,80.5,273.71649333212383,52.043801543291295,0.2012540558931432,0.2012540558931432,1,4.0,21,3.0
5.75,15,86.25,269.4357483351946,55.590121393297395,0.20125549520192043,0.20125549520192043,1,4.0,21,3.0
5.75,16,92.0,260.85987888062755,59.13525747983142,0.20125878744287368,0.20125878744287368,1,4.0,21,3.0
6.0,1,6.0,3.7052980843059773,0.27766920818703844,0.6542873150850497,0.5711823061817947,0,,2,11.0
6.0,2,12.0,7.410596168611955,0.9008430137087268,0.6542587388175333,0.5711823061817947,0,,11,4.0
6.0,3,18.0,14.600606302969034,4.396155050942003,0.5290825801069471,0.45758004815321823,1,6.0,12,3.0
6.0,4,24.0,30.939483721704246,12.876286444478977,0.5615453455683768,0.25620898349966126,1,4.0,10,3.0
6.0,5,30.0,50.679452302841504,18.561072749667215,0.6356292302014052,0.2173821913210919,1,4.0,10,3.0
6.0,6,36.0,73.92189536902671,23.377487055032624,0.25631217196535766,0.2063793754340902,1,4.0,9,3.0
6.0,7,42.0,100.43712563271065,27.71033756784607,0.20636051053472937,0.20289603353369173,1,4.0,11,3.0
6.0,8,48.0,130.47493790649173,31.751136711049927,0.20221169561148383,0.20176522584094697,1,4.0,13,3.0
6.0,9,54.0,164.544554119856,35.613477526780386,0.20147194319902625,0.20139979555459964,1,4.0,15,3.0
6.0,10,60.0,203.3656339883523,39.378263450989394,0.20129840135084526,0.20128786619134642,1,4.0,17,3.0
6.0,11,66.0,247.78940509383293,43.09888549472889,0.2012588343469921,0.20125782872098485,1,4.0,19,3.0
6.0,12,72.0,298.68094989978573,46.80415591134938,0.20125124489186694,0.20125124489186694,1,4.0,21,3.0
6.0,13,78.0,301.87831979427415,50.504600742689476,0.20125127012246033,0.20125127012246033,1,4.0,21,3.0
6.0,14,84.0,301.7547326974235,54.20610116373358,0.2012514770538082,0.2012514770538082,1,4.0,21,3.0
6.0,15,90.0,297.42506006263875,57.908073210686524,0.20125202436252115,0.20125202436252115,1,4.0,21,3.0
6.0,16,96.0,287.9656202764581,61.609744610320156,0.2012533820755722,0.2012533820755722,1,4.0,21,3.0
