lambda_stale,true_gain,V_current,V_balanced,V_candidate,h_current,h_balanced,h_candidate
25.650000000000002,-0.022713155910276672,15.733483736238368,2.81071653717861,5549.231808974097,30497.89967444055,5448.313444194575,10756671.42875052
25.700000000000003,-0.023054134193604137,15.780543660060898,2.813924941573397,5696.674616864823,29690.965994884136,5294.377148986618,10718247.480999673
25.750000000000004,-0.023394285828328476,15.82752712943486,2.8171218688121087,5848.123065917133,28919.679997651878,5147.377874900045,10685550.95626294
25.8,-0.02373360907071309,15.874433629022718,2.8203073550219777,6003.687890387269,28181.926002024575,5006.899461085729,10658363.7451361
25.85,-0.024072102228885228,15.921262650139907,2.823481436312727,6163.482929012872,27475.744470705562,4872.556666303567,10636485.668781139
25.900000000000002,-0.024409763662333606,15.968013690731015,2.826644148775303,6327.625213063204,26799.31831602628,4743.9924449172095,10619733.020884655
25.950000000000003,-0.024746591781410476,16.01468625534551,2.8297955284806213,6496.235056911027,26150.960590932587,4620.875499262001,10607937.255468251
26.000000000000004,-0.02508258504683336,16.06127985511296,2.832935611478316,6669.436151199022,25529.103406723832,4502.898076767973,10600943.804257281
26.05,-0.02541774196919222,16.107794007718027,2.8360644337955234,6847.35565867583,24932.28793952221,4389.7739842307155,10598611.00934257
26.1,-0.025752061108456625,16.154228237374884,2.8391820314356697,7030.124312778671,24359.155404718636,4281.2367950835005,10600809.158636402
26.150000000000002,-0.026085541073485707,16.200582074801144,2.8422884403772684,7217.876519041927,23808.438893505925,4177.03822850273,10607419.613136977
26.200000000000003,-0.026418180521540213,16.246855057191624,2.845383696572746,7410.750459413324,23278.955978487797,4076.9466817582006,10618334.016334929
26.250000000000004,-0.026749978157798338,16.29304672819156,2.8484678359472735,7608.8881995621705,22769.60200650044,3980.74589945253,10633453.577237625
26.3,-0.027080932734872443,16.339156637869507,2.851540894397614,7812.435799265411,22279.344006478383,3888.2337652348588,10652688.419483595
26.35,-0.027411043052327666,16.385184342689683,2.8546029077909836,8021.543425961233,21807.215148615705,3799.2212032594853,10675956.989885509
26.400000000000002,-0.027740307956205412,16.431129405484377,2.85765391196393,8236.36547156134,21352.30969841993,3713.5311781300115,10703185.520494405
26.450000000000003,-0.028068726338546623,16.476991395425483,2.8606939427212263,8457.06067261652,20913.778415684348,3630.997783355777,10734307.538948197
26.500000000000004,-0.028396297136919046,16.522769887996116,2.863723035834769,8683.792233932278,20490.82435400709,3551.4654094677903,10769263.422440454
26.55,-0.02872301933394583,16.56846446496153,2.866741227042497,8916.727955734406,20082.6990214168,3474.7879839277084,10807999.991161702
26.6,-0.029048891956838685,16.614074714340177,2.8697485520473354,9156.04036448767,19688.698866980267,3400.828275825927,10850470.137510356
26.650000000000002,-0.029373914076930685,16.659600230373954,2.872745046516129,9401.906847472608,19308.16206207885,3329.457259126715,10896632.487770995
26.700000000000003,-0.02969808480921332,16.70504061349834,2.875730746078603,9654.50979122996,18940.465548378626,3260.5535288853403,10946451.09330152
26.750000000000004,-0.03002140331187675,16.750395470312473,2.878705686326345,9914.036723984476,18585.022327482624,3194.002765454007,10999895.148582842
26.8,-0.030343868785850714,16.795664413548522,2.881669902811783,10180.680462163356,18241.27896986657,3129.697242215393,11056938.733759573
26.85,-0.030665480474348583,16.84084706204106,2.8846234310471885,10454.639261127966,17908.713323007232,3067.535372843211,11117560.57953924
26.900000000000002,-0.030986237662415594,16.88594304069608,2.8875663065036883,10736.116970241093,17586.832400663217,3007.421294498757,11181743.852534214
26.950000000000003,-0.03130613967647722,16.93095198045975,2.8904985646102905,11025.32319239517,17275.170437094715,2949.264483736636,11249475.959325697
27.000000000000004,-0.03162518588389185,16.975873518286903,2.893420240752925,11322.47344813104,16973.287091616294,2892.9794022139304,11320748.36769427
27.05,-0.03194337569250516,17.020707297109226,2.896331370273488,11627.789344479996,16680.765790325655,2838.485169585781,11395556.443618359
27.1,-0.032260708550207906,17.06545296580338,2.899231988468914,11941.498748666922,16397.21219313024,2785.705261225554,11473899.30277616
27.150000000000002,-0.032577183944496046,17.110110179158774,2.9021221305902505,12263.835966814177,16122.252775342582,2734.567228636758,11555779.67540809
27.200000000000003,-0.03289280140203188,17.15467859784491,2.905001831841739,12595.041927792614,15855.533514139926,2685.002440628121,11641203.783509018
27.250000000000004,-0.03320756048821094,17.19915788837905,2.907871127379929,12935.364372368605,15596.718671095092,2636.9458435048546,11730181.229410976
27.3,-0.03352146080673002,17.243547723093148,2.910730052312783,13285.058047800438,15345.489662815064,2590.3357386944194,11822724.894912185
27.35,-0.03383450199915572,17.287847780100705,2.9135786416988014,13644.384908042852,15101.544012457583,2545.1135763710736,11918850.850184942
27.400000000000002,-0.03414668374449992,17.332057743263743,2.916416930546167,14013.614319722154,14864.594375551469,2501.2237637742996,12018578.271760587
27.450000000000003,-0.034458005758794874,17.376177302159167,2.919244953811888,14393.023274049741,14634.367634153323,2458.6134870367346,12121929.36896401
27.500000000000004,-0.034768467794671576,17.420206152045253,2.9220627464009636,14782.89660484629,14410.604053900173,2417.2325454422103,12228929.31822014
27.55,-0.03507806964094018,17.464143993827676,2.9248703431655514,15183.527212854233,14193.056499003642,2377.033197131257,12339606.204710834
27.6,-0.035386811122176454,17.507990534025826,2.927667778904162,15595.216296521492,13981.489700663873,2337.9700153574254,12453990.970904589
27.650000000000002,-0.035694692098306446,17.55174548473843,2.930455088360846,16018.27358944384,13775.679574782986,2299.999754477581,12572117.371531937
27.700000000000003,-0.03600171246419648,17.59540856360951,2.933232306224409,16453.01760466033,13575.412585202797,2263.0812249280134,12694021.934609164
27.750000000000004,-0.03630787214924425,17.63897949379372,2.935999467127621,16899.775886000145,13380.485149021204,2227.1751765037075,12819743.928154944
27.8,-0.03661317111697593,17.682458003922026,2.938756605646459,17358.885266686746,13190.703080827623,2192.244189314926,12949325.332271706
27.85,-0.03691760936464206,17.72584382806701,2.941503756299345,17830.69213540975,13005.881072970109,2158.2525718492698,13082810.816300169
27.900000000000002,-0.03722118692281706,17.769136705707897,2.9442409535463883,18315.552710081683,12825.842209198225,2125.1662656135154,13220247.720774233
27.950000000000003,-0.03752390385500415,17.812336381695857,2.946968231788666,18813.833319504083,12650.417509246847,2092.9527558733544,13361686.04393079
28.000000000000004,-0.03782576025723994,17.855442606218883,2.9496856253674872,19325.91069317196,12479.445502128436,2061.580988049238,13507178.43255485
28.05,-0.0381267562577029,17.898455134766706,2.952393168563681,19852.172259454113,12312.771826075803,2031.021289361317,13656780.17695555
28.1,-0.038426892016323766,17.941373728095513,2.9550908955968933,20393.01645239305,12150.248853245455,2001.2452953497213,13810549.209890762
28.150000000000002,-0.038726167724401295,17.984198152192732,2.957778840624895,20948.85302737532,11991.735337438411,1972.225880925617,13968546.109271543
28.200000000000003,-0.039024583604217566,18.026928178241604,2.9604570377428967,21520.103385930695,11837.096083237842,1943.9370956365876,14130834.104500286
28.250000000000004,-0.03932213990865663,18.06956358258567,2.9631255209828806,22107.200909925472,11686.201635081641,1916.354102853613,14297479.086303469
28.3,-0.03961883692082835,18.112104146693287,2.965784324312936,22710.591305424943,11538.927984903905,1889.4531226098175,14468549.619936153
28.35,-0.039914674953692164,18.154549657122082,2.9684334816366125,23330.732956505257,11395.156297087819,1863.2113778425685,14644116.96165091
28.400000000000002,-0.040209654349683266,18.19689990548308,2.9710730267922747,23968.097289304515,11254.772649563132,1837.607043808638,14824255.078330686
28.450000000000003,-0.040503775480345894,18.239154688405222,2.9737029935524726,24623.169146613684,11117.667789968784,1812.6192004593827,15009040.670195455
28.500000000000004,-0.04079703874596341,18.281313807499444,2.9763234156233267,25296.44717331148,10983.736905889036,1788.2277875801756,15198553.196510036
28.55,-0.04108944457519559,18.32337706932296,2.9789343266439117,25988.444212961793,10852.879408234428,1764.4135625109952,15392874.904217852
28.6,-0.04138099342471613,18.36534428534327,2.981535760185656,26699.687715897784,10724.998726915645,1741.1580602801064,15592090.859444331
28.650000000000002,-0.04167168577885394,18.407215271902437,2.9841277497517575,27430.72015912828,10600.002118015478,1718.443555994125,15796288.98181502
28.700000000000003,-0.04196152214923765,18.44898985018116,2.9867103287765984,28182.099478410928,10477.800481722981,1696.2530293394439,16005560.081543405
28.750000000000004,-0.04225050307444045,18.490667846162648,2.9892835306251735,28954.399512847256,10358.308190347925,1674.5701310606155,16219997.899252381
28.8,-0.042538629119631355,18.53224909059695,2.991847388592533,29748.21046236514,10241.442925778127,1653.3791512901457,16439699.14849308
28.85,-0.042825900876225176,18.573733418964807,2.9944019359032312,30564.13935846477,10127.125525792962,1632.6649896141128,16664763.560941277
28.900000000000002,-0.04311231896153822,18.615120671441712,2.996947205710778,31402.81054861398,10015.279838681095,1612.4131267649832,16895293.93424542
28.950000000000003,-0.043397884018445354,18.656410692861993,2.9994832310971153,32264.866194694096,9905.832585653785,1592.6095978414523,17131396.182516716
29.000000000000004,-0.043682596715040045,18.697603332682828,3.002010045072089,33150.966785903736,9798.71323057729,1573.24096696157,17373179.38944927
29.05,-0.043966457744296306,18.738698444948252,3.004527680572937,34061.79166654471,9693.853856581767,1554.2943032620572,17620755.864067752
29.1,-0.044249467823734956,18.77969588825322,3.0070361704637847,34998.039579123346,9591.189049132512,1535.7571581623863,17874241.199100506
29.150000000000002,-0.04453162769509056,18.82059552570768,3.009535547535149,35960.429223215746,9490.655785179795,1517.6175438181153,18133754.331986163
29.200000000000003,-0.04481293812398335,18.86139722490074,3.012025844503455,36949.699830556965,9392.193328025814,1499.863912692478,18399417.60851919
29.250000000000004,-0.045093399899590714,18.90210085786455,3.014507094010554,37966.611756827806,9295.743127575157,1482.4851381806106,18671356.84915174
29.3,-0.045373013834324794,18.942706301038722,3.016979328623261,39011.94709062856,9201.248725652604,1465.4704962243338,18949701.417964198
29.35,-0.04565178076351051,18.983213435234376,3.019442580832897,40086.510280140734,9108.655666096998,1448.809647860262,19234584.294329267
29.400000000000002,-0.04592970154506637,19.023622145598335,3.0218968830548314,41191.12877799425,9017.911409356188,1432.4926226472292,19526142.147292487
29.450000000000003,-0.0462067770591883,19.06393232157738,3.024342267628045,42326.65370487273,8928.965251326277,1416.5098029226406,19824515.412697315
29.500000000000004,-0.0464830082080363,19.104143856882605,3.0267787668147,43493.960532405385,8841.768246194995,1400.8519088406022,20129848.373086583
29.55,-0.046758395915423856,19.144256649453812,3.0292064127997147,44693.949785908015,8756.273133064282,1385.5099841476958,20442289.24041487
29.6,-0.047032941126508576,19.184270601423677,3.0316252376903443,45927.54776755548,8672.434266141563,1370.4753826551105,20761990.241611958
29.650000000000002,-0.047306644807487475,19.224185619082554,3.034035273515781,47195.70730058234,8590.207548301238,1355.7397553681803,21089107.707035672
29.700000000000003,-0.0475795079452932,19.26400161284272,3.03643655222675,48499.40849512792,8509.550367831751,1341.2950382371769,21423802.161862273
29.750000000000004,-0.04785153154729327,19.303718497203157,3.038829105695126,49839.65953635864,8430.421538194,1327.1334404951454,21766238.420460317
29.8,-0.04812271664099188,19.34333619071398,3.0412129657135436,51217.497495519005,8352.78124062748,1313.247433550785,22116585.683799013
29.85,-0.04839306427373613,19.382854615941408,3.0435881639950324,52633.989164585946,8276.590969450539,1299.6297404062404,22475017.639944848
29.900000000000002,-0.04866257551242059,19.422273699432466,3.0459547321726497,54090.23191521257,8201.813479912309,1286.2733255718833,22841712.567707088
29.950000000000003,-0.048931251443197876,19.461593371679733,3.0483127017991176,55587.35458267626,8128.412738458251,1273.171385451131,23216853.44348674
30.000000000000004,-0.04919909317119142,19.50081356708658,3.0506621043464874,57126.5183755636,8056.353875283436,1260.3173391705818,23600628.05139574
30.05,-0.04946610182020961,19.53993422393198,3.0530029712057885,58708.91781194409,7985.603139053472,1247.7048198320174,23993229.096712492
30.1,-0.04973227853246265,19.578955284335702,3.055335333686698,60335.78168280966,7916.12785368012,1235.3276661641316,24394854.322742164
30.150000000000002,-0.049997624468282154,19.617876694223604,3.0576592230172226,62008.37404358026,7847.896377045177,1223.1799145531995,24805706.6311546
30.200000000000003,-0.050262140805844124,19.65669840329289,3.059974670343373,63727.995234496186,7780.878061572255,1211.2557914330623,25225994.20587367
30.250000000000004,-0.05052582874089273,19.695420364977526,3.0622817067288617,65495.98293074519,7715.043216552993,1199.5497060161267,25655930.6405996
30.3,-0.0507886894864672,19.73404253641373,3.0645803631547976,67313.71322319531,7650.363072137988,1188.0562433478658,26095735.070043396
30.35,-0.05105072427263235,19.772564878405678,3.0668706705193984,69182.6017306329,7586.809744908403,1176.7701576684112,26545632.30495795
30.400000000000002,-0.05131193434620962,19.810987355391173,3.069152659637701,71104.10474442621,7524.356204950046,1165.6863660659221,27005852.971055888
30.450000000000003,-0.05157232097051179,19.849309935407376,3.071426361241281,73079.72040656865,7462.976244354132,1154.7999424069799,27476633.651902843
30.500000000000004,-0.05183188542507955,19.887532590056907,3.073691805977988,75110.98992208113,7402.644447074971,1144.1061115303337,27958217.03588253
30.55,-0.052090629005421496,19.925655294473795,3.0759490244116794,77199.49880677868,7343.3361600772305,1133.60024369091,28450852.067328602
30.6,-0.052348553022755206,19.96367802728975,3.078198047021967,79346.87817144295,7285.027465710642,1123.277849241904,28954794.101927962
30.650000000000002,-0.05260565880375068,20.00160077060019,3.0804389042039615,81554.8060434641,7227.69515525207,1113.1345735432792,29470305.066496927
30.700000000000003,-0.05286194769027763,20.039423509930977,3.082671626268043,83825.00872705945,7171.316703558574,1103.166192085644,29997653.623239145
30.750000000000004,-0.0531174210391544,20.077146234204772,3.0848962434396188,86159.26220319288,7115.870244778476,1093.3686058192104,30537115.33859588
30.8,-0.05337208022189743,20.114768935707577,3.0871127858588965,88559.39357036642,7061.334549070494,1083.7378366780558,31088972.856807113
30.85,-0.053625926624477294,20.152291610055777,3.089321283580672,91027.28252748495,7007.689000281777,1074.270023290157,31653516.07829539
30.900000000000002,-0.053878961647071955,20.189714256162784,3.0915217665741075,93564.86290002297,6954.913574541843,1064.9614168647638,32231042.34300311
30.950000000000003,-0.054131186703826994,20.227036876206302,3.0937142647225357,96174.12421077423,6902.988819727428,1055.8083772484001,32821856.61880138
31.000000000000004,-0.05438260322261368,20.264259475595225,3.095898807823249,98857.11329648728,6851.895835759739,1046.8073691419497,33426271.69510885
31.05,-0.05463321264479393,20.30138206293722,3.0980754255873224,101615.93597173969,6801.6162556937325,1037.9549584710053,34044608.38184539
31.1,-0.05488301642498439,20.338404650005984,3.1002441476394185,104452.75874143782,6752.132227564631,1029.247808902681,34677195.713867754
31.150000000000002,-0.05513201603082285,20.37532725170887,3.1024050035176085,107369.81056336693,6703.426396956516,1020.6826785020445,35324371.16102416
31.200000000000003,-0.05538021294273876,20.412149886054593,3.10455802267321,110369.3846622737,6655.481890259722,1012.2564165217308,35986480.84397606
31.250000000000004,-0.05562760865372496,20.448872574121125,3.1067032344706123,113453.84039698425,6608.282298586628,1003.9659603187844,36663879.75593742
